8;;8;3/1/2017 8:14 AM;C/In;OverTime In;FOT;
8;;8;3/1/2017 4:10 PM;C/Out;OverTime Out;FOT;
8;;8;3/2/2017 8:00 AM;C/In;OverTime In;FOT;
8;;8;3/2/2017 4:11 PM;C/Out;OverTime Out;FOT;
8;;8;3/5/2017 4:28 PM;C/In;;Invalid;
8;;8;3/6/2017 7:46 AM;C/Out;OverTime In;FOT;
8;;8;3/6/2017 4:10 PM;C/Out;OverTime Out;FOT;
8;;8;3/7/2017 8:17 AM;C/In;OverTime In;FOT;
8;;8;3/7/2017 4:00 PM;C/Out;OverTime Out;FOT;
8;;8;3/8/2017 8:18 AM;C/Out;OverTime In;FOT;
8;;8;3/8/2017 4:12 PM;C/Out;OverTime Out;FOT;
8;;8;3/9/2017 8:08 AM;C/In;OverTime In;FOT;
8;;8;3/9/2017 3:46 PM;C/Out;OverTime Out;FOT;
8;;8;3/12/2017 4:13 PM;C/Out;;Invalid;
8;;8;3/23/2017 8:15 AM;C/In;;Invalid;
8;;8;3/26/2017 8:17 AM;C/In;OverTime In;FOT;
8;;8;3/26/2017 4:11 PM;C/In;OverTime Out;FOT;
8;;8;3/27/2017 4:17 PM;C/In;;Invalid;
8;;8;3/28/2017 8:09 AM;C/Out;OverTime In;FOT;
8;;8;3/28/2017 4:09 PM;C/In;OverTime Out;FOT;
8;;8;3/29/2017 7:43 AM;C/Out;OverTime In;FOT;
8;;8;3/29/2017 4:15 PM;C/Out;OverTime Out;FOT;
8;;8;3/30/2017 8:12 AM;C/Out;OverTime In;FOT;
8;;8;3/30/2017 4:28 PM;C/Out;OverTime Out;FOT;
12;;12;3/1/2017 8:54 AM;C/In;OverTime In;FOT;
12;;12;3/1/2017 5:19 PM;C/Out;OverTime Out;FOT;
12;;12;3/2/2017 9:03 AM;C/In;OverTime In;FOT;
12;;12;3/2/2017 6:08 PM;C/Out;OverTime Out;FOT;
12;;12;3/7/2017 8:54 AM;C/In;OverTime In;FOT;
12;;12;3/7/2017 6:52 PM;C/Out;OverTime Out;FOT;
12;;12;3/8/2017 8:54 AM;C/In;OverTime In;FOT;
12;;12;3/8/2017 6:44 PM;C/Out;OverTime Out;FOT;
12;;12;3/9/2017 8:50 AM;C/In;OverTime In;FOT;
12;;12;3/9/2017 5:17 PM;C/Out;OverTime Out;FOT;
12;;12;3/11/2017 8:51 AM;C/In;OverTime In;FOT;
12;;12;3/11/2017 6:54 PM;C/Out;OverTime Out;FOT;
12;;12;3/12/2017 8:53 AM;C/Out;OverTime In;FOT;
12;;12;3/12/2017 6:07 PM;C/Out;OverTime Out;FOT;
