10;;10;7/28/2016 12:37 AM;C/Out;;Invalid;
12;;12;7/3/2016 10:06 AM;C/In;OverTime In;FOT;
12;;12;7/3/2016 5:09 PM;C/Out;OverTime Out;FOT;
12;;12;7/4/2016 10:11 AM;C/In;OverTime In;FOT;
12;;12;7/4/2016 5:00 PM;C/Out;OverTime Out;FOT;
12;;12;7/10/2016 9:04 AM;C/In;OverTime In;FOT;
12;;12;7/10/2016 6:07 PM;C/Out;OverTime Out;FOT;
12;;12;7/11/2016 9:01 AM;C/In;OverTime In;FOT;
12;;12;7/11/2016 6:47 PM;C/Out;OverTime Out;FOT;
12;;12;7/12/2016 9:11 AM;C/In;OverTime In;FOT;
12;;12;7/12/2016 6:27 PM;C/Out;OverTime Out;FOT;
12;;12;7/13/2016 9:07 AM;C/In;OverTime In;FOT;
12;;12;7/13/2016 7:23 PM;C/Out;OverTime Out;FOT;
12;;12;7/14/2016 9:15 AM;C/In;OverTime In;FOT;
12;;12;7/14/2016 7:07 PM;C/Out;OverTime Out;FOT;
12;;12;7/17/2016 9:11 AM;C/In;OverTime In;FOT;
12;;12;7/17/2016 5:41 PM;C/Out;OverTime Out;FOT;
12;;12;7/18/2016 9:27 AM;C/In;OverTime In;FOT;
12;;12;7/18/2016 6:32 PM;C/Out;OverTime Out;FOT;
12;;12;7/19/2016 9:45 AM;C/In;OverTime In;FOT;
12;;12;7/19/2016 6:11 PM;C/Out;OverTime Out;FOT;
12;;12;7/20/2016 9:35 AM;C/In;OverTime In;FOT;
12;;12;7/20/2016 6:27 PM;C/Out;OverTime Out;FOT;
12;;12;7/21/2016 9:30 AM;C/In;OverTime In;FOT;
12;;12;7/21/2016 5:14 PM;C/Out;OverTime Out;FOT;
12;;12;7/21/2016 5:26 PM;C/Out;;Repeat;
12;;12;7/21/2016 5:26 PM;C/Out;;Invalid;
12;;12;7/24/2016 9:20 AM;C/In;OverTime In;FOT;
12;;12;7/24/2016 6:28 PM;C/Out;OverTime Out;FOT;
12;;12;7/25/2016 9:23 AM;C/In;OverTime In;FOT;
12;;12;7/25/2016 6:32 PM;C/Out;OverTime Out;FOT;
12;;12;7/26/2016 9:10 AM;C/In;OverTime In;FOT;
12;;12;7/26/2016 6:28 PM;C/Out;OverTime Out;FOT;
12;;12;7/27/2016 9:43 AM;C/In;OverTime In;FOT;
12;;12;7/27/2016 6:25 PM;C/Out;OverTime Out;FOT;
12;;12;7/28/2016 9:16 AM;C/In;OverTime In;FOT;
12;;12;7/28/2016 5:16 PM;C/Out;OverTime Out;FOT;
12;;12;7/31/2016 9:18 AM;C/In;OverTime In;FOT;
12;;12;7/31/2016 6:47 PM;C/Out;OverTime Out;FOT;
12;;12;7/31/2016 6:49 PM;C/Out;;Invalid;
13;;13;7/3/2016 9:43 AM;C/In;OverTime In;FOT;
13;;13;7/3/2016 4:20 PM;C/Out;OverTime Out;FOT;
13;;13;7/4/2016 9:30 AM;C/In;OverTime In;FOT;
13;;13;7/4/2016 4:00 PM;C/Out;OverTime Out;FOT;
13;;13;7/10/2016 9:21 AM;C/In;OverTime In;FOT;
13;;13;7/10/2016 5:07 PM;C/Out;OverTime Out;FOT;
13;;13;7/11/2016 9:30 AM;C/In;OverTime In;FOT;
13;;13;7/11/2016 5:08 PM;C/Out;OverTime Out;FOT;
13;;13;7/24/2016 9:16 AM;C/In;OverTime In;FOT;
