10;;10;10/23/2016 7:49 PM;C/Out;;Invalid;
12;;12;10/2/2016 8:53 AM;C/In;OverTime In;FOT;
12;;12;10/2/2016 5:21 PM;C/Out;OverTime Out;FOT;
12;;12;10/3/2016 9:45 AM;C/In;OverTime In;FOT;
12;;12;10/3/2016 5:44 PM;C/Out;OverTime Out;FOT;
12;;12;10/4/2016 9:17 AM;C/In;OverTime In;FOT;
12;;12;10/4/2016 5:45 PM;C/Out;OverTime Out;FOT;
12;;12;10/5/2016 7:11 PM;C/Out;;Invalid;
12;;12;10/6/2016 8:48 AM;C/In;OverTime In;FOT;
12;;12;10/6/2016 6:14 PM;C/Out;OverTime Out;FOT;
12;;12;10/9/2016 9:46 AM;C/In;OverTime In;FOT;
12;;12;10/9/2016 6:55 PM;C/Out;OverTime Out;FOT;
12;;12;10/10/2016 9:02 AM;C/In;OverTime In;FOT;
12;;12;10/10/2016 6:33 PM;C/Out;OverTime Out;FOT;
12;;12;10/11/2016 8:52 AM;C/In;OverTime In;FOT;
12;;12;10/11/2016 6:46 PM;C/Out;OverTime Out;FOT;
12;;12;10/13/2016 8:42 AM;C/In;OverTime In;FOT;
12;;12;10/13/2016 6:03 PM;C/Out;OverTime Out;FOT;
12;;12;10/15/2016 8:52 AM;C/In;OverTime In;FOT;
12;;12;10/15/2016 6:57 PM;C/Out;OverTime Out;FOT;
12;;12;10/16/2016 9:23 AM;C/In;OverTime In;FOT;
12;;12;10/16/2016 7:14 PM;C/Out;OverTime Out;FOT;
12;;12;10/16/2016 7:17 PM;C/Out;;Invalid;
12;;12;10/17/2016 9:04 AM;C/In;OverTime In;FOT;
12;;12;10/17/2016 6:26 PM;C/Out;OverTime Out;FOT;
12;;12;10/18/2016 9:19 AM;C/In;OverTime In;FOT;
12;;12;10/18/2016 6:50 PM;C/Out;OverTime Out;FOT;
12;;12;10/19/2016 9:24 AM;C/In;OverTime In;FOT;
12;;12;10/19/2016 6:12 PM;C/Out;OverTime Out;FOT;
12;;12;10/20/2016 9:27 AM;C/In;OverTime In;FOT;
12;;12;10/20/2016 7:11 PM;C/Out;OverTime Out;FOT;
12;;12;10/23/2016 9:02 AM;C/In;OverTime In;FOT;
12;;12;10/23/2016 6:46 PM;C/Out;OverTime Out;FOT;
12;;12;10/24/2016 9:37 AM;C/In;OverTime In;FOT;
12;;12;10/24/2016 6:50 PM;C/Out;OverTime Out;FOT;
12;;12;10/25/2016 9:02 AM;C/In;OverTime In;FOT;
12;;12;10/25/2016 5:04 PM;C/Out;OverTime Out;FOT;
12;;12;10/26/2016 9:01 AM;C/In;OverTime In;FOT;
12;;12;10/26/2016 5:58 PM;C/Out;OverTime Out;FOT;
12;;12;10/27/2016 9:04 AM;C/In;OverTime In;FOT;
12;;12;10/27/2016 5:15 PM;C/Out;OverTime Out;FOT;
12;;12;10/27/2016 5:16 PM;C/Out;;Invalid;
12;;12;10/29/2016 8:59 AM;C/In;OverTime In;FOT;
12;;12;10/29/2016 6:24 PM;C/Out;OverTime Out;FOT;
12;;12;10/30/2016 8:53 AM;C/In;OverTime In;FOT;
12;;12;10/30/2016 5:37 PM;C/Out;OverTime Out;FOT;
12;;12;10/31/2016 9:16 AM;C/In;OverTime In;FOT;
12;;12;10/31/2016 5:16 PM;C/Out;OverTime Out;FOT;
13;;13;10/2/2016 9:19 AM;C/In;OverTime In;FOT;
13;;13;10/2/2016 5:22 PM;C/Out;OverTime Out;FOT;
13;;13;10/3/2016 9:31 AM;C/In;OverTime In;FOT;
13;;13;10/3/2016 5:07 PM;C/Out;OverTime Out;FOT;
13;;13;10/4/2016 9:34 AM;C/In;OverTime In;FOT;
13;;13;10/4/2016 5:05 PM;C/Out;OverTime Out;FOT;
13;;13;10/5/2016 9:26 AM;C/In;;Invalid;
13;;13;10/6/2016 9:13 AM;C/In;OverTime In;FOT;
13;;13;10/6/2016 3:02 PM;C/Out;OverTime Out;FOT;
13;;13;10/9/2016 9:23 AM;C/In;;Repeat;
13;;13;10/9/2016 9:23 AM;C/In;OverTime In;FOT;
13;;13;10/9/2016 5:23 PM;C/Out;OverTime Out;FOT;
13;;13;10/10/2016 9:19 AM;C/In;OverTime In;FOT;
13;;13;10/10/2016 5:05 PM;C/Out;OverTime Out;FOT;
13;;13;10/11/2016 9:26 AM;C/In;OverTime In;FOT;
13;;13;10/11/2016 5:16 PM;C/Out;OverTime Out;FOT;
13;;13;10/12/2016 9:26 AM;C/In;OverTime In;FOT;
